PlanetName,HostName,NumOfStars,NumOfPlanets,DiscoveryMethod,DiscoveryYear,DiscoveryFacility,ControversialFlag,OrbitalPeriod,OrbitSemi-MajorAxis,Eccentricity,EquilibriumTemperature,StellarEffectiveTemperature,StellarMetallicity,StellarSurfaceGravity,RightAscension,Declination,DistancetoPlanetarySystem,StellarBrightnessGaia,PlanetMass,StellarMass,PlanetRadiusKm,StellarRadiusKm,PlanetGravity,StellarVolume,StellarDensity
Kepler-628 b,Kepler-628,1,1,Transit,2016,Kepler,0,15.45805668,0.1241,0.0,871.0,5868.0,0.1,4.17,290.4492955,39.854802,897.901,13.0557,2.1219095254775134e+30,2.127695e+30,58039.81,980937.0,42041734180.41375,3.9537750576661494e+18,538142653278.7995
Kepler-629 b,Kepler-629,1,1,Transit,2016,Kepler,0,7.2385854,0.0706,0.0,846.0,5441.0,0.04,4.5,289.4179128,39.9450757,372.05,13.358,1.781673033540863e+30,1.769765e+30,9110.529999999999,612216.0,1432670918619.8184,9.611753750766944e+17,1841250874595.894
Kepler-629 b,Kepler-629,1,1,Transit,2016,Kepler,0,7.23858162,0.0712,0.0,816.0,5411.0,0.06,4.56,289.4179128,39.9450757,372.05,13.358,1.827487176239451e+30,1.8294200000000002e+30,8537.140000000001,577431.0,1673536754673.0095,8.064712624861738e+17,2268425528716.6714
Kepler-63 b,Kepler-63,1,1,Transit,2013,Kepler,0,9.43415109,0.0873,0.0,789.0,5650.0,0.07,4.55,289.2262876,49.5482814,194.033,11.5352,1.9831628815197266e+30,1.968615e+30,35486.47,612216.0,105108662165.53929,9.611753750766944e+17,2048132995337.0056
Kepler-63 b,Kepler-63,1,1,Transit,2013,Kepler,0,9.43414171,0.0858,0.0,791.0,5578.0,0.04,4.52,289.2262876,49.5482814,194.033,11.5352,1.882688116101944e+30,1.86919e+30,36505.83,619173.0,94288700619.34789,9.943164840117307e+17,1879874295615.0647
Kepler-63 b,Kepler-63,1,1,Transit,2013,Kepler,0,9.4341505,0.08,0.45,892.9681770301859,5576.0,0.05,4.52,289.2262876,49.5482814,194.033,11.5352,7.16688e+26,1.94873e+30,38926.810000000005,626130.0,31567357.294810414,1.0282107679125631e+18,1895263170562.0457
Kepler-630 b,Kepler-630,1,1,Transit,2016,Kepler,0,161.4743937,0.5755,0.0,440.0,6036.0,-0.38,4.04,293.4270647,39.9423967,839.784,13.8518,1.939322193384136e+30,1.928845e+30,30517.09,1092249.0,138985487319.6821,5.458251924923804e+18,353381453720.0802
Kepler-630 b,Kepler-630,1,1,Transit,2016,Kepler,0,161.4746786,0.5729,0.0,343.0,5761.0,0.0,4.38,293.4270647,39.9423967,839.784,13.8518,1.9131495407359695e+30,1.90896e+30,20705.75,723528.0,297832926840.77856,1.5865531923692692e+18,1203212101038.5203
Kepler-631 b,Kepler-631,1,1,Transit,2016,Kepler,0,17.97979059,0.133,0.0,769.0,6397.0,-0.58,4.43,296.885724,40.2281717,761.966,13.493,1.9306652204944577e+30,1.928845e+30,13888.78,688743.0,668012361991.393,1.3685485320916216e+18,1409409279079.0906
Kepler-631 b,Kepler-631,1,1,Transit,2016,Kepler,0,17.97979816,0.1447,0.0,828.0,6141.0,0.34,4.27,296.885724,40.2281717,761.966,13.493,2.486321456762802e+30,2.485625e+30,18412.190000000002,939195.0000000001,489499334727.8571,3.4702113417049016e+18,716274818806.5173
Kepler-634 b,Kepler-634,1,1,Transit,2016,Kepler,0,5.16950177,0.0592,0.0,1222.0,6458.0,-0.42,4.38,291.19509,40.7027352,888.027,13.4921,2.0596292559881843e+30,2.048155e+30,10257.310000000001,758313.0,1306555352887.946,1.8265607168162396e+18,1121317775611.6462
Kepler-634 b,Kepler-634,1,1,Transit,2016,Kepler,0,5.16949729,0.0578,0.0,1309.0,6011.0,-0.3,4.12,291.19509,40.7027352,888.027,13.4921,1.9169385886004478e+30,1.90896e+30,13124.26,980937.0,742786963150.4761,3.9537750576661494e+18,482819576773.5023
Kepler-635 b,Kepler-635,1,1,Transit,2016,Kepler,0,23.44971004,0.1697,0.0,779.0,6078.0,0.12,4.2,289.7732613,40.8007019,1141.08,13.2638,2.3577181227261068e+30,2.366315e+30,16118.63,994851.0,605677377682.5486,4.124418552819331e+18,573732992831.7911
Kepler-635 b,Kepler-635,1,1,Transit,2016,Kepler,0,23.44970494,0.1764,0.0,802.0,6188.0,0.44,4.2,289.7732613,40.8007019,1141.08,13.2638,2.6481481995654475e+30,2.6447050000000003e+30,17265.41,1057464.0,592917430446.7502,4.95319451363715e+18,533939257325.4676
Kepler-637 b,Kepler-637,1,1,Transit,2016,Kepler,0,23.20584623,0.1734,0.0,862.0,6722.0,-0.14,4.22,292.4172566,41.4168384,786.091,13.3288,2.5684656848190035e+30,2.5850500000000003e+30,17583.96,1022679.0,554429228225.4834,4.4802951345979684e+18,576982078711.1975
Kepler-637 b,Kepler-637,1,1,Transit,2016,Kepler,0,23.20579353,0.1867,0.0,1002.0,5460.0,0.42,3.63,292.4172566,41.4168384,786.091,13.3288,3.205984474047004e+30,3.201485e+30,37334.060000000005,2247111.0,153517078250.3704,4.7529384073240855e+19,67358015729.10437
Kepler-638 b,Kepler-638,1,1,Transit,2016,Kepler,0,6.07972888,0.0617,0.0,1221.0,5446.0,-0.36,3.96,284.9194213,41.6172093,991.214,13.5186,1.6858090281302298e+30,1.6902249999999998e+30,20259.780000000002,1106163.0,274122477848.78732,5.66951609238958e+18,298125090828.9787
Kepler-638 b,Kepler-638,1,1,Transit,2016,Kepler,0,6.07972016,0.0632,0.0,1111.0,5460.0,0.08,4.14,284.9194213,41.6172093,991.214,13.5186,1.8117795937887882e+30,1.8095350000000002e+30,14780.72,939195.0000000001,553502908825.1509,3.4702113417049016e+18,521448068091.1447
Kepler-639 b,Kepler-639,1,1,Transit,2016,Kepler,0,10.21420496,0.0915,0.0,929.0,5850.0,-0.04,4.28,292.1868271,41.726944,850.242,13.2686,1.9479394559582174e+30,1.94873e+30,13825.07,827883.0,680215462847.2434,2.376815678250709e+18,819891091190.6421
Kepler-639 b,Kepler-639,1,1,Transit,2016,Kepler,0,10.21418792,0.0966,0.0,957.0,5843.0,0.3,4.25,292.1868271,41.726944,850.242,13.2686,2.2921603748448896e+30,2.2867749999999999e+30,14589.59,925281.0,718727975188.4093,3.3182533558155126e+18,689150210906.0594
Kepler-640 b,Kepler-640,1,1,Transit,2016,Kepler,0,22.24814617,0.1566,0.0,609.0,5629.0,0.26,4.5,296.0322,42.1317392,557.787,13.687,2.0583011822832287e+30,2.048155e+30,17329.120000000003,653958.0,457468956946.95905,1.1714889059751555e+18,1748334951832.1743
Kepler-640 b,Kepler-640,1,1,Transit,2016,Kepler,0,22.24813967,0.1602,0.0,631.0,5749.0,0.36,4.49,296.0322,42.1317392,557.787,13.687,2.203542541251643e+30,2.18735e+30,17392.829999999998,688743.0,486168323466.69904,1.3685485320916216e+18,1598299182460.8245
Kepler-641 b,Kepler-641,1,1,Transit,2016,Kepler,0,9.48961571,0.0879,0.0,926.0,5672.0,0.2,4.28,291.8235292,42.5161945,969.918,13.7625,2.000740127526626e+30,1.9885e+30,12869.42,834840.0,806266206199.9906,2.4372403387557053e+18,815881785796.799
Kepler-641 b,Kepler-641,1,1,Transit,2016,Kepler,0,9.48965527,0.0879,0.0,926.0,5672.0,0.2,4.28,291.8235292,42.5161945,969.918,13.7625,2.0007234463907547e+30,1.9885e+30,13761.36,834840.0,705131429695.9585,2.4372403387557053e+18,815881785796.799
Kepler-642 b,Kepler-642,1,1,Transit,2016,Kepler,0,4.41745855,0.0557,0.0,1311.0,6528.0,-0.16,4.38,293.8345542,42.624948,781.582,13.2945,2.3493186588728196e+30,2.34643e+30,12678.289999999999,807012.0,975497787342.0366,2.201550171181959e+18,1065808097727.9108
Kepler-642 b,Kepler-642,1,1,Transit,2016,Kepler,0,4.41746257,0.0589,0.0,1810.0,6570.0,-0.12,3.86,293.8345542,42.624948,781.582,13.2945,2.777930885646413e+30,2.7839e+30,25165.45,1600109.9999999998,292764058228.43384,1.7160823612060561e+19,162224148615.07495
Kepler-643 b,Kepler-643,1,1,Transit,2016,Kepler,0,16.33889626,0.1321,0.0,972.0,4883.0,0.16,3.64,290.3272423,42.8982283,1063.58,13.7694,2.2907850008755807e+30,2.2867749999999999e+30,70017.29000000001,1871433.0,31187420759.072243,2.7454368549234213e+19,83293665847.71753
Kepler-643 b,Kepler-643,1,1,Transit,2016,Kepler,0,16.33888067,0.1295,0.0,963.0,4877.0,0.16,3.65,290.3272423,42.8982283,1063.58,13.7694,2.1581717929084826e+30,2.14758e+30,66704.37000000001,1808820.0,32373016021.34303,2.478989363076983e+19,86631271274.77345
Kepler-644 b,Kepler-644,1,1,Transit,2016,Kepler,0,3.17391404,0.0466,0.0,1655.0,6432.0,0.14,4.16,295.4757022,43.4931119,1318.05,13.9601,2.6649479913843444e+30,2.6645900000000003e+30,19558.969999999998,1099206.0,464945983527.13165,5.563215460091547e+18,478965810171.2553
Kepler-644 b,Kepler-644,1,1,Transit,2016,Kepler,0,3.1739171,0.0469,0.0,1686.0,6440.0,0.16,4.14,295.4757022,43.4931119,1318.05,13.9601,2.716743761759082e+30,2.7043600000000004e+30,18794.45,1147905.0,513328243597.6888,6.335872833757507e+18,426833061672.44714
Kepler-645 b,Kepler-645,1,1,Transit,2016,Kepler,0,3.27582262,0.0442,0.0,1527.0,6449.0,-0.28,4.26,290.3227098,44.0358625,1173.57,14.0305,2.134751669336723e+30,2.127695e+30,13888.78,883539.0,738626505393.5524,2.8891213407531407e+18,736450549856.5696
Kepler-645 b,Kepler-645,1,1,Transit,2016,Kepler,0,3.27582198,0.049,0.0,1730.0,6185.0,0.36,4.01,290.3227098,44.0358625,1173.57,14.0305,2.908499299753713e+30,2.90321e+30,22553.34,1370529.0,381639179099.30347,1.0783339977102848e+19,269231055142.89862
Kepler-646 b,Kepler-646,1,1,Transit,2016,Kepler,0,15.87364565,0.1149,0.0,632.0,5654.0,-0.56,4.61,290.4714596,44.3870422,451.794,13.7654,1.5970850054815734e+30,1.5908e+30,10257.310000000001,514818.0,1013133774858.8455,5.7154414295829965e+17,2783337069584.958
Kepler-646 b,Kepler-646,1,1,Transit,2016,Kepler,0,15.87360981,0.1149,0.0,632.0,5656.0,-0.56,4.61,290.4714596,44.3870422,451.794,13.7654,1.597092217400211e+30,1.5908e+30,9747.630000000001,514818.0,1121857369655.9656,5.7154414295829965e+17,2783337069584.958
Kepler-647 b,Kepler-647,1,2,Transit,2016,Kepler,0,16.2254649,0.1224,0.0,770.0,5955.0,-0.26,4.36,284.7882977,44.5916225,1087.87,13.9345,1.8478693565962005e+30,1.8493050000000002e+30,7326.65,730485.0,2297555951327.948,1.632760617564857e+18,1132624697157.4456
Kepler-647 b,Kepler-647,1,2,Transit,2016,Kepler,0,16.2254975,0.1222,0.0,788.0,5956.0,-0.28,4.32,284.7882977,44.5916225,1087.87,13.9345,1.8388185772971824e+30,1.8294200000000002e+30,7708.91,765270.0000000001,2065183542905.9187,1.8772956544466696e+18,974497541538.9321
Kepler-647 c,Kepler-647,1,2,Transit,2020,Kepler,0,29.66629667,0.1831,0.0,630.0,5955.0,-0.26,4.36,284.7882977,44.5916225,1087.87,13.9345,1.850374652871577e+30,1.8493050000000002e+30,17201.7,730485.0,417371370918.8515,1.632760617564857e+18,1132624697157.4456
Kepler-647 c,Kepler-647,1,2,Transit,2020,Kepler,0,29.66631669,0.1827,0.0,644.0,5956.0,-0.28,4.32,284.7882977,44.5916225,1087.87,13.9345,1.8382716675612148e+30,1.8294200000000002e+30,18029.93,765270.0000000001,377422108143.155,1.8772956544466696e+18,974497541538.9321
Kepler-648 b,Kepler-648,1,1,Transit,2016,Kepler,0,17.4211749,0.1302,0.0,661.0,5796.0,-0.12,4.54,283.8996207,45.0169137,636.03,13.9145,1.9292982911325017e+30,1.928845e+30,18157.350000000002,605259.0,390571161370.9336,9.287789784673889e+17,2076753506181.6917
Kepler-648 b,Kepler-648,1,1,Transit,2016,Kepler,0,17.42115972,0.1341,0.0,674.0,5679.0,0.3,4.49,283.8996207,45.0169137,636.03,13.9145,2.1079170532011222e+30,2.10781e+30,19813.809999999998,674829.0,358363073594.4284,1.287270516026149e+18,1637425835330.1575
Kepler-649 b,Kepler-649,1,1,Transit,2016,Kepler,0,29.90722674,0.1761,0.0,606.0,5741.0,-0.38,4.34,285.6558336,45.0794516,513.748,13.3936,1.6197466483868288e+30,1.610685e+30,15672.66,702657.0,440116235150.40015,1.4531777536228828e+18,1108388148651.7666
Kepler-649 b,Kepler-649,1,1,Transit,2016,Kepler,0,29.90721859,0.1805,0.0,564.0,5739.0,-0.26,4.48,285.6558336,45.0794516,513.748,13.3936,1.744218455739244e+30,1.74988e+30,13761.36,626130.0,614729264864.7661,1.0282107679125631e+18,1701868969484.2861
Kepler-65 b,Kepler-65,1,4,Transit,2012,Kepler,0,2.15490904,0.0354,0.0,1726.0,6169.0,0.09,4.24,288.6887221,41.1511076,303.728,10.9656,2.5343886131513775e+30,2.525395e+30,9556.5,987894.0,1852171528828.828,4.0384959577981164e+18,625330575142.3619
Kepler-65 b,Kepler-65,1,4,Transit,2012,Kepler,0,2.1549156,1.3745336522846515e+18,0.02,1052.5150323332768,6149.0,0.16,4.15,288.6887221,41.1511076,303.728,10.9656,1.4836344511732252e+89,2.326545e+30,8976.739,1050507.0,1.2288402746456382e+71,4.856075845809777e+18,479099806896.0424
Kepler-65 b,Kepler-65,1,4,Transit,2012,Kepler,0,2.15491124,0.035,0.0,1740.0,6181.0,0.14,4.22,288.6887221,41.1511076,303.728,10.9656,2.4494392282058334e+30,2.445855e+30,9046.82,987894.0,1997471049694.3804,4.0384959577981164e+18,605635123956.7758
Kepler-65 c,Kepler-65,1,4,Transit,2012,Kepler,0,5.85993596,0.0682,0.0,1246.0,6181.0,0.14,4.22,288.6887221,41.1511076,303.728,10.9656,2.4506917732577168e+30,2.445855e+30,16309.76,987894.0,614892613110.3022,4.0384959577981164e+18,605635123956.7758
Kepler-65 c,Kepler-65,1,4,Transit,2012,Kepler,0,5.85993872,0.069,0.0,1236.0,6169.0,0.09,4.24,288.6887221,41.1511076,303.728,10.9656,2.537946319570857e+30,2.525395e+30,16246.05,987894.0,641789466191.9811,4.0384959577981164e+18,625330575142.3619
Kepler-65 c,Kepler-65,1,4,Transit,2012,Kepler,0,5.8599408,2.677918482229304e+18,0.08,1058.1798643178718,6149.0,0.16,4.15,288.6887221,41.1511076,303.728,10.9656,1.4836344511732252e+89,2.326545e+30,16379.841,1050507.0,3.690738452739956e+70,4.856075845809777e+18,479099806896.0424
Kepler-65 d,Kepler-65,1,4,Transit,2012,Kepler,0,8.13122484,0.0858,0.0,1109.0,6169.0,0.09,4.24,288.6887221,41.1511076,303.728,10.9656,2.5343770783680133e+30,2.525395e+30,11212.960000000001,987894.0,1345353490704.925,4.0384959577981164e+18,625330575142.3619
Kepler-65 d,Kepler-65,1,4,Transit,2012,Kepler,0,8.13121389,0.0848,0.0,1117.0,6181.0,0.14,4.22,288.6887221,41.1511076,303.728,10.9656,2.4467978767683558e+30,2.445855e+30,10066.18,987894.0,1611663738127.729,4.0384959577981164e+18,605635123956.7758
Kepler-65 d,Kepler-65,1,4,Transit,2012,Kepler,0,8.131231,3.3314967938737623e+18,0.1,1061.0204768823119,6149.0,0.16,4.15,288.6887221,41.1511076,303.728,10.9656,1.483634451173226e+89,2.326545e+30,9594.726,1050507.0,1.075641325485472e+71,4.856075845809777e+18,479099806896.0424
Kepler-650 b,Kepler-650,1,1,Transit,2016,Kepler,0,3.03214559,0.0415,0.0,1641.0,6042.0,-0.22,4.06,289.0009451,45.1542968,884.378,14.1242,2.0623648500339883e+30,2.048155e+30,22234.79,1092249.0,278423031457.68427,5.458251924923804e+18,375240100341.94086
Kepler-650 b,Kepler-650,1,1,Transit,2016,Kepler,0,3.03214795,0.0421,0.0,1507.0,5827.0,0.16,4.15,289.0009451,45.1542968,884.378,14.1242,2.1531129819480657e+30,2.14758e+30,23063.02,1008765.0,270171909281.01624,4.299902678089764e+18,499448513321.71655
Kepler-651 b,Kepler-651,1,1,Transit,2016,Kepler,0,21.38521506,0.1449,0.0,602.0,5655.0,-0.2,4.53,287.3327284,46.2034366,509.408,13.9621,1.7648151403387165e+30,1.769765e+30,14589.59,584388.0,553374024923.2466,8.359734361932069e+17,2117011047694.318
Kepler-651 b,Kepler-651,1,1,Transit,2016,Kepler,0,21.3851584,0.1409,0.0,574.0,5376.0,-0.16,4.52,287.3327284,46.2034366,509.408,13.9621,1.6226667799611925e+30,1.610685e+30,13825.07,570474.0,566631078497.8646,7.77671487904546e+17,2071163756228.2607
Kepler-652 b,Kepler-652,1,1,Transit,2016,Kepler,0,4.18200253,0.0484,0.0,1022.0,5392.0,0.02,4.47,288.0080899,46.4736108,394.55,13.4353,1.719843032000424e+30,1.7101099999999998e+30,16373.47,619173.0,428166887635.2869,9.943164840117307e+17,1719884993860.591
Kepler-652 b,Kepler-652,1,1,Transit,2016,Kepler,0,4.18200189,0.0503,0.0,974.0,5328.0,0.32,4.55,288.0080899,46.4736108,394.55,13.4353,1.9304422513011582e+30,1.928845e+30,15672.66,598302.0,524538190379.40186,8.971188315437494e+17,2150044043419.3882
Kepler-653 b,Kepler-653,1,2,Transit,2016,Kepler,0,14.70748976,0.1205,0.0,753.0,5665.0,0.48,4.39,282.2130447,46.7177898,595.634,13.3461,2.1458795452806998e+30,2.14758e+30,11149.25,758313.0,1152178471535.77,1.8265607168162396e+18,1175750677340.367
Kepler-653 b,Kepler-653,1,2,Transit,2016,Kepler,0,14.70749512,0.1197,0.0,819.0,5676.0,0.32,4.25,282.2130447,46.7177898,595.634,13.3461,2.10342162236967e+30,2.10781e+30,12996.84,890496.0,831106181814.3363,2.9579070896424796e+18,712601828292.9806
Kepler-653 c,Kepler-653,1,2,Transit,2016,Kepler,0,0.90037592,0.0186,0.0,2078.0,5676.0,0.32,4.25,282.2130447,46.7177898,595.634,13.3461,2.105777098830224e+30,2.10781e+30,5224.219999999999,890496.0,5149620286317.638,2.9579070896424796e+18,712601828292.9806
Kepler-653 c,Kepler-653,1,2,Transit,2016,Kepler,0,0.90037648,0.0187,0.0,1912.0,5665.0,0.48,4.39,282.2130447,46.7177898,595.634,13.3461,2.1399215138680854e+30,2.14758e+30,4459.7,758313.0,7181121560613.167,1.8265607168162396e+18,1175750677340.367
Kepler-654 b,Kepler-654,1,1,Transit,2016,Kepler,0,13.72462702,0.1116,0.0,831.0,5817.0,0.0,4.29,297.0683931,46.8342497,974.124,13.6614,1.9575496709196346e+30,1.94873e+30,13570.23,813969.0,709486436455.3333,2.2589790571039012e+18,862659613364.6088
Kepler-654 b,Kepler-654,1,1,Transit,2016,Kepler,0,13.72465129,0.1211,0.0,996.0,6106.0,0.1,4.1,297.0683931,46.8342497,974.124,13.6614,2.501215436583554e+30,2.50551e+30,19367.84,1154862.0,445035285867.7789,6.451770099889391e+18,388344587796.604
Kepler-655 b,Kepler-655,1,1,Transit,2016,Kepler,0,46.4063358,0.2698,0.0,574.0,6343.0,0.07,4.41,297.2590664,46.843165,752.562,13.4641,2.4193159469483697e+30,2.406085e+30,15800.08,793097.9999999999,646814489248.5443,2.0896289354406717e+18,1151441272271.908
Kepler-655 b,Kepler-655,1,1,Transit,2016,Kepler,0,46.40626,0.2559,0.0,588.0,6086.0,-0.1,4.28,297.2590664,46.843165,752.562,13.4641,2.0643295460015453e+30,2.06804e+30,16946.86,855711.0,479740373308.656,2.624641271677843e+18,787932439497.9026
Kepler-656 b,Kepler-656,1,2,Transit,2016,Kepler,0,1.26025909,0.0232,0.0,1570.0,5546.0,0.44,4.5,288.3278778,47.381538,890.352,15.337,2.0857660115018226e+30,2.06804e+30,23508.989999999998,667872.0,251885615788.15125,1.247867053442921e+18,1657259877399.748
Kepler-656 b,Kepler-656,1,2,Transit,2016,Kepler,0,1.26025882,0.0232,0.0,1569.0,5550.0,0.46,4.5,288.3278778,47.381538,890.352,15.337,2.0857669052180564e+30,2.087925e+30,22744.469999999998,660915.0,269103814286.70676,1.2092760043059448e+18,1726590945793.5117
Kepler-656 c,Kepler-656,1,2,Transit,2023,Kepler,0,5.25448795,0.06,0.0,977.0,5546.0,0.44,4.5,288.3278778,47.381538,890.352,15.337,2.075459480505746e+30,2.06804e+30,8346.01,667872.0,1988667522401.3672,1.247867053442921e+18,1657259877399.748
Kepler-656 c,Kepler-656,1,2,Transit,2023,Kepler,0,5.25449393,0.0602,0.0,975.0,5550.0,0.46,4.5,288.3278778,47.381538,890.352,15.337,2.0962785627162877e+30,2.087925e+30,8983.109999999999,660915.0,1733809112969.5254,1.2092760043059448e+18,1726590945793.5117
Kepler-657 b,Kepler-657,1,1,Transit,2016,Kepler,0,24.54350418,0.1654,0.0,616.0,5955.0,-0.16,4.52,291.1973006,47.3077545,1691.88,15.319,1.992758574845235e+30,1.9885e+30,20196.07,633087.0,326081887064.9114,1.0628666894192566e+18,1870883733393.2288
Kepler-657 b,Kepler-657,1,1,Transit,2016,Kepler,0,24.5434566,0.1654,0.0,616.0,5955.0,-0.16,4.52,291.1973006,47.3077545,1691.88,15.319,1.992766301185208e+30,1.9885e+30,19622.68,633087.0,345418386281.8398,1.0628666894192566e+18,1870883733393.2288
Kepler-658 b,Kepler-658,1,1,Transit,2016,Kepler,0,1.28707676,0.0187,0.0,860.0,3733.0,0.07,4.75,282.983621,47.5783897,388.384,15.491,1.0472183200090525e+30,1.053905e+30,9046.82,354807.0,853986599398.0435,1.8709627787979344e+17,5632955459846.818
Kepler-658 b,Kepler-658,1,1,Transit,2016,Kepler,0,1.28707669,0.0188,0.0,871.0,3736.0,0.12,4.72,282.983621,47.5783897,388.384,15.491,1.0641087309484102e+30,1.053905e+30,8855.689999999999,368721.0,905621906987.9774,2.0998207749591037e+17,5019023587956.101
Kepler-659 b,Kepler-659,1,1,Transit,2016,Kepler,0,17.671796,0.1205,0.0,516.0,4867.0,-0.16,4.63,287.6081777,47.5096893,722.64,15.5655,1.4863499418196243e+30,1.491375e+30,14844.43,486989.99999999994,450194040742.3644,4.8378092372292045e+17,3082748671698.6934
Kepler-659 b,Kepler-659,1,1,Transit,2016,Kepler,0,17.6717714,0.1204,0.0,513.0,4869.0,-0.16,4.64,287.6081777,47.5096893,722.64,15.5655,1.4826566834591588e+30,1.531145e+30,15545.24,480032.99999999994,409497693971.3379,4.6334223752563526e+17,3304565990307.0815
Kepler-66 b,Kepler-66,1,1,Transit,2013,Kepler,0,17.8159689,0.1321,0.0,699.0,5964.0,-0.22,4.48,293.9815378,46.687728,1202.96,15.1474,1.9266856808287454e+30,1.928845e+30,19877.52,647001.0,325455934579.3239,1.1344972958104877e+18,1700175934418.6257
Kepler-66 b,Kepler-66,1,1,Transit,2013,Kepler,0,17.81595067,0.1321,0.0,699.0,5964.0,-0.22,4.48,293.9815378,46.687728,1202.96,15.1474,1.9266896237559108e+30,1.928845e+30,17902.510000000002,647001.0,401226521075.63025,1.1344972958104877e+18,1700175934418.6257
Kepler-660 b,Kepler-660,1,1,Transit,2016,Kepler,0,9.27358194,0.0759,0.0,649.0,4856.0,-0.3,4.58,288.1382985,47.7245642,568.431,15.2644,1.3488125836214523e+30,1.3521800000000002e+30,16054.92,486989.99999999994,349253720270.2676,4.8378092372292045e+17,2795025462340.1494
Kepler-660 b,Kepler-660,1,1,Transit,2016,Kepler,0,9.27358173,0.0759,0.0,649.0,4856.0,-0.3,4.58,288.1382985,47.7245642,568.431,15.2644,1.3488126447090998e+30,1.3521800000000002e+30,15736.37,486989.99999999994,363536679121.59076,4.8378092372292045e+17,2795025462340.1494
Kepler-661 b,Kepler-661,1,1,Transit,2016,Kepler,0,6.02930132,0.0591,0.0,685.0,4536.0,0.2,4.64,283.7107463,47.8631748,534.788,15.8003,1.5064328375755627e+30,1.531145e+30,20004.940000000002,480032.99999999994,251235491535.31982,4.6334223752563526e+17,3304565990307.0815
Kepler-661 b,Kepler-661,1,1,Transit,2016,Kepler,0,6.02930329,0.0585,0.0,678.0,4537.0,0.21,4.65,283.7107463,47.8631748,534.788,15.8003,1.4610149023722354e+30,1.51126e+30,18157.350000000002,466119.0,295770897544.72546,4.242081689844804e+17,3562543370199.1943
Kepler-662 b,Kepler-662,1,1,Transit,2016,Kepler,0,21.67699193,0.1408,0.0,530.0,4954.0,0.18,4.5,290.4650801,47.9291252,815.637,15.3741,1.5759093827106008e+30,1.570915e+30,18794.45,577431.0,297767793519.16235,8.064712624861738e+17,1947887138789.3154
Kepler-663 b,Kepler-663,1,1,Transit,2016,Kepler,0,4.99678284,0.0559,0.0,917.0,5339.0,0.18,4.55,297.8082232,47.9466342,1063.09,15.8686,1.8559906391419474e+30,1.8493050000000002e+30,17201.7,591345.0,418638115404.9416,8.661864716657103e+17,2134996401460.4321
Kepler-663 b,Kepler-663,1,1,Transit,2016,Kepler,0,4.99677968,0.0559,0.0,917.0,5339.0,0.18,4.55,297.8082232,47.9466342,1063.09,15.8686,1.855992986626787e+30,1.8493050000000002e+30,17711.379999999997,591345.0,394891015133.1969,8.661864716657103e+17,2134996401460.4321
Kepler-664 b,Kepler-664,1,1,Transit,2016,Kepler,0,2.52559332,0.0374,0.0,1407.0,6031.0,0.07,4.44,288.7549029,48.226203,1210.12,15.499,2.1757514161481673e+30,2.167465e+30,17265.41,730485.0,487148317139.177,1.632760617564857e+18,1327484860109.2642
